Year,Full Name,AI_AN Prev Cases,AI_AN Prev Rates,Asian Prev Cases,Asian Prev Rates,Black Prev Cases,Black Prev Rates,Latino Prev Cases,Latino Prev Rates,Multi Prev Cases,Multi Prev Rates,NH_OPI Prev Cases,NH_OPI Prev Rates,White Prev Cases,White Prev Rates
2014,Ringgold County IA,,,,,,,,,,,,,,
2014,Rio Arriba County NM,,,0,0,,,37,159.5,,,,,16,337.4
2014,Rio Blanco County CO,,,,,,,,,,,,,,
2014,Rio Grande County CO,,,,,,,,,,,,,7,133.9
2014,Ripley County IN,,,0,0,,,0,0,,,,,10,44
2014,Ripley County MO,0,0,,,,,0,0,0,0,,,5,44.6
2014,Ritchie County WV,,,,,,,,,,,,,5,58.9
2014,Riverside County CA,,,73,59.7,436,373.6,1310,157.3,,,,,3263,426.6
2014,Roane County TN,0,0,0,0,5,429.7,,,,,,,24,55.9
2014,Roane County WV,,,,,,,,,,,,,,
2014,Roanoke City VA,0,0,,,200,879,28,683.4,9,688.2,,,145,277.4
2014,Roanoke County VA,0,0,0,0,29,674.9,,,,,,,59,83.5
2014,Roberts County SD,,,,,,,,,,,,,,
2014,Roberts County TX,,,,,,,,,,,,,0,0
2014,Robertson County KY,,,,,,,,,,,,,,
2014,Robertson County TN,,,0,0,29,730.2,6,218.8,0,0,,,51,105.9
2014,Robertson County TX,,,0,0,15,566.9,,,,,,,5,60.2
2014,Robeson County NC,,,0,0,189,704,30,433,37,2194.8,,,52,167.1
2014,Rock County MN,,,,,,,,,,,,,,
2014,Rock County NE,,,,,,,,,,,,,0,0
2014,Rock County WI,,,0,0,38,643.4,18,200.7,0,0,,,83,72
2014,Rock Island County IL,,,,,,,,,,,,,,
2014,Rockbridge County VA,,,0,0,,,0,0,,,,,9,48.9
2014,Rockcastle County KY,,,,,,,,,,,,,,
2014,Rockdale County GA,0,0,,,181,512.8,11,188.1,23,2475.1,,,48,170.4
2014,Rockingham County NC,,,0,0,74,500.9,7,194.3,6,690.6,,,54,92.3
2014,Rockingham County NH,,,,,,,,,,,,,,
2014,Rockingham County VA,,,,,10,890.6,7,201.8,,,,,37,61.9
2014,Rockland County NY,,,0,0,237,765.4,173,417.4,102,3734.1,,,112,68
2014,Rockwall County TX,,,0,0,11,278.5,17,157.8,8,951.1,,,37,70.7
2014,Roger Mills County OK,0,0,,,,,0,0,,,,,0,0
2014,Rogers County OK,7,76.7,0,0,,,,,5,101.4,,,45,80.7
2014,Rolette County ND,,,,,,,,,,,,,,
2014,Rooks County KS,,,,,,,,,,,,,0,0
2014,Roosevelt County MT,5,109,,,,,0,0,,,,,,
2014,Roosevelt County NM,0,0,0,0,0,0,5,82.8,0,0,,,,
2014,Roscommon County MI,0,0,0,0,,,0,0,,,,,10,48.3
2014,Roseau County MN,,,,,,,,,,,,,,
2014,Rosebud County MT,,,,,,,,,,,,,,
2014,Ross County OH,0,0,,,23,550.8,,,5,471.5,,,60,101.8
2014,Routt County CO,,,0,0,,,,,0,0,,,10,52.5
2014,Rowan County KY,,,,,,,,,,,,,,
2014,Rowan County NC,0,0,,,183,992.5,23,307.4,6,535.3,,,80,91.6
2014,Runnels County TX,,,,,0,0,0,0,,,,,5,89.9
2014,Rush County IN,,,,,0,0,0,0,,,,,8,58.3
2014,Rush County KS,,,,,,,,,,,,,0,0
2014,Rusk County TX,,,0,0,82,1047.2,15,247.5,8,1972.1,,,46,155.7
2014,Rusk County WI,,,,,,,,,,,,,5,42.3
2014,Russell County AL,0,0,0,0,91,442.2,,,8,1178.6,,,33,135.2
2014,Russell County KS,,,,,,,0,0,,,,,0,0
2014,Russell County KY,,,,,,,,,,,,,,
2014,Russell County VA,,,,,0,0,0,0,0,0,,,9,38.3
2014,Rutherford County NC,0,0,0,0,22,403,,,,,,,34,70.3
2014,Rutherford County TN,0,0,7,94.9,158,498,25,172.2,18,517.9,0,0,220,123.2
2014,Rutland County VT,,,,,,,,,,,,,46,91.2
2014,Sabine County TX,,,,,,,,,,,,,6,74.7
2014,Sabine Parish LA,0,0,,,8,259.8,0,0,0,0,,,9,63.9
2014,Sac County IA,,,,,,,,,,,,,,
2014,Sacramento County CA,,,108,58.3,829,698.3,672,271.2,,,,,1733,288.6
2014,Sagadahoc County ME,,,,,,,,,,,,,,
2014,Saginaw County MI,,,0,0,134,458.6,12,101.3,13,639.4,,,72,60.3
2014,Saguache County CO,,,,,,,,,,,,,,
2014,Salem City VA,,,0,0,5,354.6,0,0,0,0,,,19,98
2014,Salem County NJ,,,0,0,75,1055.1,37,1017.7,9,1254.2,,,47,111.2
2014,Saline County AR,0,0,,,10,178.1,9,268.1,0,0,,,35,41.7
2014,Saline County IL,,,,,,,,,,,,,,
2014,Saline County KS,0,0,0,0,,,,,,,,,9,23.5
2014,Saline County MO,,,0,0,,,,,0,0,0,0,9,55.4
2014,Saline County NE,,,,,,,,,,,,,,
2014,Salt Lake County UT,,,38,110,163,1318,368,267.3,42,321.2,,,1139,176.2
2014,Saluda County SC,,,,,22,517.1,8,377.8,0,0,,,,
2014,Sampson County NC,,,0,0,74,528.9,19,240.3,5,974,,,20,69.3
2014,San Augustine County TX,,,,,5,318.1,,,,,,,,
2014,San Benito County CA,,,,,,,,,,,,,,
2014,San Bernardino County CA,,,59,49.9,677,475.5,1337,161.8,,,,,828,147.1
2014,San Diego County CA,,,324,101.4,1360,1046.9,4109,494.3,315,459.1,,,5270,391
2014,San Francisco County CA,,,704,266,,,2648,2415.2,,,,,7369,2262.1
2014,San Jacinto County TX,0,0,,,8,353,5,204.6,,,,,22,125.2
2014,San Joaquin County CA,,,50,59.2,,,405,191.1,,,,,374,176.4
2014,San Juan County CO,,,,,,,,,,,,,,
2014,San Juan County NM,37,97.3,0,0,,,22,120.7,,,,,25,56.7
2014,San Juan County UT,,,,,,,,,,,,,,
2014,San Juan County WA,,,0,0,,,0,0,5,1854.9,,,15,114
2014,San Luis Obispo County CA,,,,,,,,,,,,,265,151.7
2014,San Mateo County CA,,,145,82.4,,,438,293.4,,,,,678,250.2
2014,San Miguel County CO,,,,,,,,,,,,,,
2014,San Miguel County NM,,,0,0,,,30,161.2,0,0,,,9,184.2
2014,San Patricio County TX,0,0,0,0,,,34,117.8,6,1473.4,,,14,61.3
2014,San Saba County TX,,,,,,,,,,,,,,
2014,Sanborn County SD,,,,,,,,,,,,,,
2014,Sanders County MT,,,,,,,,,,,,,,
2014,Sandoval County NM,8,61.8,,,6,265.8,53,132,5,313.1,,,60,109.5
2014,Sandusky County OH,,,0,0,6,454.7,7,169.2,,,,,23,52.6
2014,Sangamon County IL,,,,,,,,,,,,,,
2014,Sanilac County MI,0,0,0,0,,,,,0,0,,,15,44.9
2014,Sanpete County UT,0,0,0,0,,,0,0,0,0,,,6,30.1
2014,Santa Barbara County CA,,,,,,,267,181.6,,,,,242,131.8
2014,Santa Clara County CA,,,293,53.4,,,1197,313.2,,,,,1149,205.5
2014,Santa Cruz County AZ,0,0,0,0,,,35,115.6,,,,,10,152.3
2014,Santa Cruz County CA,,,,,,,135,197.6,,,,,223,155.4
2014,Santa Fe County NM,10,336.3,,,19,1915.3,175,285.2,11,868.2,,,205,347.4
2014,Santa Rosa County FL,0,0,,,93,1090.7,18,281.3,5,173.4,,,136,118.1
2014,Sarasota County FL,,,,,182,1247.7,114,424,19,615.8,,,543,177.9
2014,Saratoga County NY,0,0,,,23,817.7,34,698.8,18,831.9,,,114,64.5
2014,Sargent County ND,,,,,,,,,,,,,,
2014,Sarpy County NE,0,0,0,0,17,316.3,5,49.1,,,,,16,14
2014,Sauk County WI,0,0,,,,,,,,,,,19,38.7
2014,Saunders County NE,,,,,,,,,,,,,,
2014,Sawyer County WI,0,0,,,,,,,0,0,,,5,44.4
2014,Schenectady County NY,0,0,0,0,67,559.8,49,677.1,62,2155.1,0,0,74,72.1
2014,Schleicher County TX,,,,,,,,,,,,,,
2014,Schley County GA,,,,,5,560.5,0,0,,,,,,
2014,Schoharie County NY,,,0,0,,,,,,,,,16,61.4
2014,Schoolcraft County MI,,,,,,,,,,,,,,
2014,Schuyler County IL,,,,,,,,,,,,,,
2014,Schuyler County MO,,,,,,,,,,,,,,
2014,Schuyler County NY,,,,,,,,,0,0,,,10,66.3
2014,Schuylkill County PA,,,0,0,30,818.2,20,532.8,6,781.5,,,65,56
2014,Scioto County OH,0,0,0,0,13,759.2,6,938,,,,,54,87.8
2014,Scotland County MO,,,,,,,,,,,,,,
2014,Scotland County NC,,,0,0,78,683.4,,,,,,,20,144.9
2014,Scott County AR,0,0,0,0,,,0,0,,,,,,
2014,Scott County IA,0,0,,,42,454.9,12,155.5,9,391.3,,,119,100.5
2014,Scott County IL,,,,,,,,,,,,,,
2014,Scott County IN,,,0,0,,,,,,,,,23,119.8
2014,Scott County KS,,,,,,,0,0,,,,,0,0
2014,Scott County KY,,,,,,,,,,,,,,
2014,Scott County MN,5,583,7,108.2,11,343.6,17,365.8,,,,,50,53.3
2014,Scott County MO,,,0,0,9,262.4,0,0,0,0,,,17,61.7
2014,Scott County MS,,,,,41,482.8,13,604,,,,,11,91.6
2014,Scott County TN,,,,,,,0,0,,,,,7,39.3
2014,Scott County VA,,,,,0,0,0,0,0,0,,,9,47.1
2014,Scotts Bluff County NE,,,,,,,,,,,,,,
2014,Screven County GA,,,,,22,457.6,,,,,,,6,90.7
2014,Scurry County TX,,,,,5,703.3,,,,,,,5,61.3
2014,Searcy County AR,,,,,,,,,,,,,,
2014,Sebastian County AR,0,0,,,40,623.2,18,150.8,9,381.9,,,123,159.6
2014,Sedgwick County CO,,,,,,,0,0,,,,,0,0
2014,Sedgwick County KS,,,10,55.3,193,546.7,114,236.3,52,571.2,,,369,124.7
2014,Seminole County FL,,,11,74.2,353,894.5,235,338.4,26,486.6,,,408,166.1
2014,Seminole County GA,,,,,15,646.1,,,,,,,6,128.4
2014,Seminole County OK,,,,,,,0,0,0,0,,,11,76.6
2014,Seneca County NY,,,0,0,28,1802.5,34,3911.7,7,2403.1,,,24,89.3
2014,Seneca County OH,,,0,0,,,,,,,,,10,23.2
2014,Sequatchie County TN,,,,,,,,,,,,,6,51.1
2014,Sequoyah County OK,,,,,0,0,,,6,218.1,,,27,117.5
2014,Sevier County AR,0,0,,,,,,,,,,,,
2014,Sevier County TN,0,0,,,,,,,,,,,57,76.8
2014,Sevier County UT,0,0,,,,,0,0,0,0,,,6,39.7
2014,Seward County KS,,,0,0,,,17,178.6,,,,,,
2014,Seward County NE,,,,,,,,,,,,,,
2014,Shackelford County TX,,,,,,,,,,,,,,
2014,Shannon County MO,,,,,,,,,,,,,,
2014,Sharkey County MS,,,,,,,,,,,,,,
2014,Sharp County AR,0,0,,,,,0,0,0,0,,,6,44
2014,Shasta County CA,,,,,,,,,,,,,154,122.7
2014,Shawano County WI,0,0,0,0,0,0,0,0,,,,,13,41.6
2014,Shawnee County KS,,,,,69,607.3,32,219.2,9,268.9,0,0,114,99.6
2014,Sheboygan County WI,0,0,,,5,331.3,13,280.3,0,0,,,36,42.3
2014,Shelby County AL,,,0,0,81,412.1,9,109.1,13,859.2,,,122,88.6
2014,Shelby County IA,,,,,,,0,0,,,,,5,52
2014,Shelby County IL,,,,,,,,,,,,,,
2014,Shelby County IN,,,0,0,,,,,0,0,,,23,65.8
2014,Shelby County KY,,,,,,,,,,,,,,
2014,Shelby County MO,,,,,,,,,,,,,,
2014,Shelby County OH,,,0,0,,,0,0,,,,,18,47.8
2014,Shelby County TN,,,6,31.3,4718,1181.6,170,455.9,271,3745.9,,,599,198.7
2014,Shelby County TX,,,,,17,477.5,,,,,,,10,73.3
2014,Shenandoah County VA,,,0,0,,,,,,,,,17,51.9
2014,Sherburne County MN,,,0,0,16,1099.4,5,308.1,,,,,26,38
2014,Sheridan County KS,,,,,,,,,,,,,0,0
2014,Sheridan County MT,,,,,,,,,,,,,,
2014,Sheridan County ND,,,,,,,,,,,,,,
2014,Sheridan County NE,0,0,,,,,0,0,0,0,,,0,0
2014,Sheridan County WY,,,0,0,0,0,0,0,0,0,,,7,30
2014,Sherman County KS,,,,,,,0,0,,,,,0,0
2014,Sherman County NE,,,,,,,,,,,,,0,0
2014,Sherman County OR,,,,,,,,,,,,,0,0
2014,Sherman County TX,,,,,,,0,0,,,,,0,0
2014,Shiawassee County MI,0,0,,,,,,,,,,,28,50.4
2014,Shoshone County ID,,,,,,,,,,,,,,
2014,Sibley County MN,,,,,,,,,,,,,,
2014,Sierra County CA,,,,,,,,,,,,,,
2014,Sierra County NM,,,,,,,,,,,,,,
2014,Silver Bow County MT,0,0,0,0,0,0,,,,,,,19,69.8
2014,Simpson County KY,,,,,,,,,,,,,,
2014,Simpson County MS,,,,,39,502.4,,,0,0,,,10,70.7
2014,Sioux County IA,,,,,,,,,,,,,,
2014,Sioux County ND,,,,,,,,,,,,,,
2014,Sioux County NE,,,,,,,,,,,,,0,0
2014,Siskiyou County CA,,,,,,,,,,,,,,
2014,Sitka City and Borough AK,,,,,,,,,,,,,,
2014,Skagit County WA,,,0,0,,,20,136.8,9,483.8,,,37,46.6
2014,Skagway Municipality AK,,,,,,,,,,,,,,
2014,Skamania County WA,0,0,,,,,0,0,0,0,,,5,57.3
2014,Slope County ND,,,,,,,,,,,,,,
2014,Smith County KS,,,,,,,,,,,,,0,0
2014,Smith County MS,,,,,14,469,0,0,,,,,,
2014,Smith County TN,,,,,5,1588.5,,,,,,,15,100.3
2014,Smith County TX,0,0,0,0,177,560.8,62,214.4,13,740.3,0,0,142,123.9
2014,Smyth County VA,,,,,5,835.5,,,0,0,,,22,85.3
2014,Snohomish County WA,,,23,36.3,131,746.7,104,203.2,44,234.9,,,444,94.4
2014,Snyder County PA,,,,,,,,,,,,,12,36.7
2014,Socorro County NM,,,0,0,0,0,10,147,0,0,,,5,89.8
2014,Solano County CA,,,51,92.4,400,785,217,264.6,,,,,345,228
2014,Somerset County MD,,,,,,,,,,,,,,
2014,Somerset County ME,,,,,,,,,,,,,,
2014,Somerset County NJ,,,9,20.9,216,878.4,132,369.8,42,1392.9,,,136,79.9
2014,Somerset County PA,,,0,0,18,882.9,11,1263.7,,,,,23,36.6
2014,Somervell County TX,,,,,,,,,,,,,,
2014,Sonoma County CA,,,,,,,197,203,,,,,849,291.8
2014,Southampton County VA,,,,,22,386.3,0,0,,,,,6,62.5
2014,Southeast Fairbanks Census Area AK,,,,,,,,,,,,,,
2014,Spalding County GA,0,0,,,112,676,,,13,2390.9,,,29,88.6
2014,Spartanburg County SC,0,0,,,346,700.8,26,202.5,13,543.5,,,170,98.2
2014,Spencer County IN,,,,,,,,,,,,,,
2014,Spencer County KY,,,,,,,,,,,,,,
2014,Spink County SD,,,,,,,,,,,,,,
2014,Spokane County WA,,,7,76.9,32,467.8,37,202.2,18,172.3,,,352,99.7
2014,Spotsylvania County VA,0,0,0,0,64,392.7,9,112.7,,,,,57,75
2014,St. Bernard Parish LA,0,0,0,0,66,938.1,10,300.8,,,,,66,278.4
2014,St. Charles County MO,0,0,,,47,342.1,13,155.1,8,218,,,197,70.2
2014,St. Charles Parish LA,0,0,,,55,502.4,5,220.6,,,,,37,126.9
2014,St. Clair County AL,0,0,0,0,23,348.6,,,7,1108.4,,,67,107.4
2014,St. Clair County IL,,,,,,,,,,,,,,
2014,St. Clair County MI,0,0,0,0,,,,,0,0,,,5,4
2014,St. Clair County MO,,,,,,,,,,,,,,
2014,St. Croix County WI,0,0,0,0,,,,,,,,,14,20.8
2014,St. Francis County AR,0,0,0,0,62,536.8,7,622,,,,,10,103.2
2014,St. Francois County MO,0,0,0,0,41,1486.9,,,,,,,47,91.8
2014,St. Helena Parish LA,,,,,13,288,0,0,,,,,,
2014,St. James Parish LA,,,,,59,680.6,0,0,,,,,11,124.7
2014,St. John The Baptist Parish LA,0,0,0,0,120,627.2,7,376.5,,,,,19,134.3
2014,St. Johns County FL,0,0,,,113,1187,26,241.8,12,566.6,,,154,97.8
2014,St. Joseph County IN,,,,,250,957.7,41,270.7,15,404.6,0,0,192,112.3
2014,St. Joseph County MI,0,0,0,0,,,,,0,0,,,,
2014,St. Landry Parish LA,0,0,0,0,190,708.1,,,5,992.8,,,52,135.8
2014,St. Lawrence County NY,0,0,,,55,2343.2,103,4938.3,13,1386,,,65,74.2
2014,St. Louis City MO,,,13,148.5,1602,1298,101,1132.3,93,2116.8,,,1078,877.7
2014,St. Louis County MN,6,172.9,,,21,916,9,416.4,12,431.8,,,97,60.5
2014,St. Louis County MO,0,0,11,33.9,1355,708,73,366.6,57,508.3,0,0,631,107.4
2014,St. Lucie County FL,0,0,,,1096,2434.7,156,392,31,1036.8,,,305,197
2014,St. Martin Parish LA,0,0,0,0,56,441.4,14,1273.7,,,,,22,75.8
2014,St. Mary Parish LA,0,0,0,0,38,278,,,,,,,26,101.6
2014,St. Mary's County MD,,,,,,,,,,,,,36,51.8
2014,St. Tammany Parish LA,,,,,116,513.6,17,172.8,7,310.5,,,233,141.6
2014,Stafford County KS,,,,,,,,,,,,,,
2014,Stafford County VA,0,0,,,86,446.3,6,52.2,6,212.5,,,34,45.2
2014,Stanislaus County CA,,,,,,,218,126.2,,,,,242,119.2
2014,Stanley County SD,,,,,,,,,,,,,,
2014,Stanly County NC,0,0,,,47,854.2,8,502.1,5,1357.9,,,29,67.9
2014,Stanton County KS,,,,,,,0,0,,,,,0,0
2014,Stanton County NE,,,,,,,,,,,,,,
2014,Stark County IL,,,,,,,,,,,,,,
2014,Stark County ND,,,,,,,,,,,,,,
2014,Stark County OH,0,0,,,99,431.6,12,238.2,9,187.5,,,261,92.7
2014,Starke County IN,,,,,,,,,0,0,,,5,27.4
2014,Starr County TX,,,,,,,29,63.5,,,,,0,0
2014,Staunton City VA,,,0,0,17,706.7,,,,,,,21,120.5
2014,Ste. Genevieve County MO,,,,,,,0,0,0,0,,,15,102.3
2014,Stearns County MN,0,0,0,0,20,422.1,,,,,,,26,22.4
2014,Steele County MN,,,0,0,,,0,0,0,0,,,6,22.3
2014,Steele County ND,,,,,,,,,,,,,,
2014,Stephens County GA,,,0,0,16,713.9,0,0,,,,,10,55.2
2014,Stephens County OK,0,0,0,0,,,0,0,,,,,13,42.1
2014,Stephens County TX,,,,,,,,,,,,,7,118.3
2014,Stephenson County IL,,,,,,,,,,,,,,
2014,Sterling County TX,,,,,,,0,0,,,,,0,0
2014,Steuben County IN,,,0,0,0,0,0,0,,,,,18,64.4
2014,Steuben County NY,,,0,0,7,577.3,5,446,12,1478.6,,,48,61.3
2014,Stevens County KS,,,,,,,,,,,,,,
2014,Stevens County MN,,,0,0,,,0,0,0,0,,,0,0
2014,Stevens County WA,0,0,0,0,0,0,,,0,0,,,11,33.6
2014,Stewart County GA,,,,,17,767.5,17,1122.8,,,,,,
2014,Stewart County TN,,,0,0,,,,,,,,,,
2014,Stillwater County MT,,,,,,,,,,,,,,
2014,Stoddard County MO,,,,,0,0,,,0,0,,,6,24.9
2014,Stokes County NC,0,0,0,0,,,,,,,,,31,84
2014,Stone County AR,,,,,,,,,0,0,,,7,68.6
2014,Stone County MO,0,0,0,0,,,,,0,0,,,16,60.2
2014,Stone County MS,,,,,19,640.7,0,0,,,,,19,161.7
2014,Stonewall County TX,,,,,,,0,0,,,,,0,0
2014,Storey County NV,,,,,,,,,,,,,,
2014,Story County IA,0,0,0,0,7,349.8,7,297.6,,,,,26,36.2
2014,Strafford County NH,,,,,,,,,,,,,,
2014,Stutsman County ND,,,,,,,,,,,,,,
2014,Sublette County WY,,,,,,,0,0,,,,,0,0
2014,Suffolk City VA,0,0,,,161,539.7,5,206.5,10,941,,,42,114.7
2014,Suffolk County MA,,,,,,,,,,,,,,
2014,Suffolk County NY,,,12,25.4,537,607.8,909,440.2,397,3218.5,,,940,103.4
2014,Sullivan County IN,,,,,,,,,0,0,,,9,54.5
2014,Sullivan County MO,,,,,,,,,,,,,,
2014,Sullivan County NH,,,,,,,,,,,,,,
2014,Sullivan County NY,,,0,0,69,1298.4,124,1448.7,54,6639.3,,,63,130.4
2014,Sullivan County PA,,,,,,,,,,,,,,
2014,Sullivan County TN,,,0,0,16,566.6,5,272,0,0,,,96,75.2
2014,Sully County SD,,,,,,,,,,,,,,
2014,Summers County WV,,,,,,,0,0,,,,,8,74.4
2014,Summit County CO,,,,,8,4231.2,9,294.7,0,0,,,23,104.7
2014,Summit County OH,0,0,5,38.3,340,536.8,30,395.1,24,346.7,0,0,356,96.7
2014,Summit County UT,,,0,0,0,0,,,,,,,17,61.2
2014,Sumner County KS,0,0,,,,,,,,,,,5,28.4
2014,Sumner County TN,0,0,,,37,396.5,11,210.4,5,329.1,,,135,108.5
2014,Sumter County AL,,,0,0,28,341.2,,,,,,,,
2014,Sumter County FL,0,0,0,0,138,1770.6,26,487.8,,,,,74,81.1
2014,Sumter County GA,,,0,0,88,670.4,5,452.3,5,2918.5,,,5,45.3
2014,Sumter County SC,,,0,0,244,595.3,7,253.3,7,675.6,,,31,73.7
2014,Sunflower County MS,,,,,183,1127.5,,,,,,,10,166.5
2014,Surry County NC,0,0,,,9,407.5,8,166.5,,,,,37,69.1
2014,Surry County VA,,,,,8,308.2,,,,,,,5,160.4
2014,Susquehanna County PA,,,0,0,,,,,,,,,14,39.6
2014,Sussex County DE,,,,,220,1050,55,432.3,25,1141.5,,,305,215.5
2014,Sussex County NJ,,,0,0,21,953.8,28,345.7,11,976,,,88,79.9
2014,Sussex County VA,,,,,48,796.4,,,,,,,,
2014,Sutter County CA,,,,,,,,,,,,,,
2014,Sutton County TX,,,,,,,,,,,,,,
2014,Suwannee County FL,0,0,,,118,2405.5,13,464.2,,,,,67,233.3
2014,Swain County NC,0,0,,,,,,,0,0,,,11,138.5
2014,Sweet Grass County MT,,,,,,,,,,,,,,
2014,Sweetwater County WY,0,0,0,0,,,9,176.5,0,0,,,15,51
2014,Swift County MN,,,,,,,,,,,,,,
2014,Swisher County TX,,,,,0,0,,,,,,,,
2014,Switzerland County IN,,,,,,,0,0,,,,,12,144
2014,Talbot County GA,,,,,12,380.8,0,0,,,,,0,0
2014,Talbot County MD,,,,,,,,,,,,,,
2014,Taliaferro County GA,,,,,,,,,,,,,,
2014,Talladega County AL,,,0,0,83,378,8,611.3,9,1358,,,47,105.9
2014,Tallahatchie County MS,,,0,0,22,327.8,,,,,,,,
2014,Tallapoosa County AL,0,0,0,0,27,298.2,,,,,,,11,44.7
2014,Tama County IA,0,0,,,,,0,0,0,0,,,6,48.8
2014,Taney County MO,0,0,0,0,,,9,429,,,,,41,98.6
2014,Tangipahoa Parish LA,,,0,0,225,762.9,9,243.1,10,1116.7,,,97,140.9
2014,Taos County NM,,,0,0,0,0,21,135.2,,,,,18,166.4
2014,Tarrant County TX,,,63,76.6,1892,794.4,1008,255.4,268,1247,,,1400,170.9
2014,Tate County MS,,,,,20,281.9,0,0,,,,,7,44.9
2014,Tattnall County GA,,,0,0,72,1135,,,5,3302.5,,,22,170.2
2014,Taylor County FL,,,0,0,135,3394.2,11,1415.5,5,2030,,,32,227.8
2014,Taylor County GA,,,,,19,704.8,,,,,,,,
2014,Taylor County IA,,,,,,,,,,,,,,
2014,Taylor County KY,,,,,,,,,,,,,,
2014,Taylor County TX,0,0,,,57,759.7,46,197.6,13,782.5,,,92,122.5
2014,Taylor County WI,,,,,,,,,,,,,,
2014,Taylor County WV,,,,,,,0,0,0,0,,,8,56.8
2014,Tazewell County IL,,,,,,,,,,,,,,
2014,Tazewell County VA,,,0,0,,,,,0,0,,,15,42.5
2014,Tehama County CA,,,,,,,,,,,,,,
2014,Telfair County GA,,,,,35,706.6,24,1045.9,,,,,8,113.8
2014,Teller County CO,0,0,0,0,0,0,,,0,0,,,7,37.6
2014,Tensas Parish LA,,,,,,,,,,,,,,
2014,Terrebonne Parish LA,,,,,90,539.4,10,253,0,0,,,81,125.7
2014,Terrell County GA,,,,,26,591.3,,,,,,,,
2014,Terrell County TX,,,,,,,,,,,,,,
2014,Terry County TX,,,,,0,0,,,,,,,5,109.9
2014,Teton County ID,,,,,,,,,,,,,,
2014,Teton County MT,,,,,,,,,,,,,,
2014,Teton County WY,,,0,0,,,,,0,0,,,8,48.9
2014,Texas County MO,0,0,,,8,912.3,,,,,,,11,55.5
2014,Texas County OK,0,0,0,0,,,8,112.6,,,,,5,57.7
2014,Thayer County NE,,,,,,,,,,,,,,
2014,Thomas County GA,,,0,0,109,829.7,6,568.2,11,3879,,,12,54.6
2014,Thomas County KS,,,,,,,0,0,,,,,0,0
2014,Thomas County NE,,,,,,,,,,,,,0,0
2014,Throckmorton County TX,,,,,,,,,,,,,,
2014,Thurston County NE,,,,,,,,,,,,,,
2014,Thurston County WA,,,,,23,350.4,27,170,15,195,0,0,176,100.3
2014,Tift County GA,,,0,0,96,1006.3,10,336.7,8,3246.2,,,14,70.5
2014,Tillamook County OR,0,0,0,0,,,0,0,0,0,,,17,88.7
2014,Tillman County OK,,,,,,,,,,,,,,
2014,Tioga County NY,,,0,0,,,,,,,,,21,51.7
2014,Tioga County PA,,,0,0,0,0,0,0,,,,,15,43.1
2014,Tippah County MS,,,,,5,173.3,,,0,0,,,5,35
2014,Tippecanoe County IN,0,0,,,32,494.6,25,241,,,,,82,66
2014,Tipton County IN,,,,,,,,,,,,,,
2014,Tipton County TN,0,0,,,49,533.8,,,,,,,23,58.9
2014,Tishomingo County MS,,,,,0,0,0,0,,,,,6,38.9
2014,Titus County TX,0,0,0,0,7,290.2,12,126.6,,,,,7,53.2
2014,Todd County KY,,,,,,,,,,,,,,
2014,Todd County MN,,,,,,,,,,,,,,
2014,Todd County SD,,,,,,,,,,,,,,
2014,Tolland County CT,0,0,0,0,14,331.4,15,243.9,,,,,86,74.4
2014,Tom Green County TX,,,0,0,11,293.8,46,134.5,6,534.9,,,34,61.3
2014,Tompkins County NY,,,7,73.8,19,546.7,21,510.5,15,751.5,,,73,100.3
2014,Tooele County UT,0,0,0,0,,,,,0,0,0,0,19,48.6
2014,Toole County MT,,,,,,,,,,,,,,
2014,Toombs County GA,,,0,0,51,962.2,12,576.8,,,,,5,35.8
2014,Torrance County NM,,,,,5,2674.9,27,510.1,0,0,,,15,205.8
2014,Towner County ND,,,,,,,,,,,,,,
2014,Towns County GA,,,,,,,,,,,,,,
2014,Traill County ND,,,,,,,,,,,,,,
2014,Transylvania County NC,,,0,0,6,554.6,0,0,0,0,,,17,63.4
2014,Traverse County MN,0,0,,,,,,,,,,,0,0
2014,Travis County TX,,,44,71.5,932,1207.9,1449,489.2,176,1276,,,1696,337.1
2014,Treasure County MT,,,,,,,,,,,,,0,0
2014,Trego County KS,,,,,,,,,,,,,0,0
2014,Trempealeau County WI,,,0,0,,,,,0,0,,,,
2014,Treutlen County GA,,,,,18,1042,,,,,,,,
2014,Trigg County KY,,,,,,,,,,,,,,
2014,Trimble County KY,,,,,,,,,,,,,,
2014,Trinity County CA,,,,,,,,,,,,,,
2014,Trinity County TX,,,,,9,819.8,,,,,,,15,149.3
2014,Tripp County SD,,,,,,,,,,,,,,
2014,Troup County GA,,,0,0,58,300.2,6,340.7,8,1552,,,34,100.2
2014,Trousdale County TN,,,,,6,940.7,,,,,,,7,121.4
2014,Trumbull County OH,,,0,0,61,438,13,543.8,11,530.9,,,105,67.5
2014,Tucker County WV,,,,,,,,,,,,,,
2014,Tulare County CA,,,,,,,169,81.5,,,,,112,94.1
2014,Tulsa County OK,72,243.7,17,117.6,318,617.6,139,271.8,88,398.3,0,0,822,239
2014,Tunica County MS,,,,,56,924.9,,,,,,,,
2014,Tuolumne County CA,,,,,,,,,,,,,,
2014,Turner County GA,,,,,23,937.9,,,,,,,,
2014,Turner County SD,,,,,,,,,,,,,,
2014,Tuscaloosa County AL,0,0,,,276,539.7,10,207.4,18,1361.7,,,100,89.3
