Year,Full Name,13-24 Prev Cases,13-24 Prev Rates,25-34 Prev Cases,25-34 Prev Rates,35-44 Prev Cases,35-44 Prev Rates,45-54 Prev Cases,45-54 Prev Rates,55+ Prev Cases,55+ Prev Rates
2015,Clermont County OH,5,16.5,26,105.7,31,121.8,42,143.5,25,42.8
2015,Cleveland County AR,,,,,,,,,,
2015,Cleveland County NC,8,51,32,302.6,42,372.1,60,427.1,42,138.5
2015,Cleveland County OK,10,17.2,55,133.3,67,192.5,100,308.4,59,91.9
2015,Clinch County GA,,,11,1236,,,8,979.2,7,365
2015,Clinton County IA,,,5,97.4,7,131.8,8,122.2,,
2015,Clinton County IL,,,,,,,,,,
2015,Clinton County IN,,,,,,,5,118.2,6,64.1
2015,Clinton County KY,,,,,,,,,,
2015,Clinton County MI,,,,,7,75.2,11,96.4,6,26.3
2015,Clinton County MO,0,0,,,,,,,5,77.3
2015,Clinton County NY,,,15,152.3,26,272.6,73,624.1,,
2015,Clinton County OH,,,6,123.5,8,162.2,5,88.6,,
2015,Clinton County PA,,,,,,,8,167.5,7,58.2
2015,Cloud County KS,,,,,,,,,,
2015,Coahoma County MS,8,175.5,35,1143.8,32,1199.4,48,1654,34,531.2
2015,Coal County OK,,,,,,,,,,
2015,Cobb County GA,116,97.4,578,542.4,620,575.5,839,776.1,491,291.6
2015,Cochise County AZ,7,36.9,18,111.2,37,273.1,50,341,64,149.6
2015,Cochran County TX,,,,,,,,,,
2015,Cocke County TN,,,0,0,6,143,13,255.6,,
2015,Coconino County AZ,5,13.7,19,99.8,32,214,29,190.7,38,119.1
2015,Codington County SD,,,,,,,,,,
2015,Coffee County AL,0,0,14,216.5,15,222.6,15,218.3,13,89.2
2015,Coffee County GA,6,81.6,18,295.2,15,262.8,32,554.8,20,191.4
2015,Coffee County TN,,,7,109.2,9,137.8,15,200.6,,
2015,Coffey County KS,,,,,,,,,,
2015,Coke County TX,,,,,,,,,,
2015,Colbert County AL,,,6,93.7,10,152.8,14,186.4,,
2015,Cole County MO,6,50.7,21,199.2,29,293.6,35,330.5,24,111.9
2015,Coleman County TX,,,0,0,0,0,,,,
2015,Coles County IL,,,,,,,,,,
2015,Colfax County NE,,,,,,,,,,
2015,Colfax County NM,0,0,0,0,,,,,,
2015,Colleton County SC,11,200.7,34,824.8,25,604,42,808.6,39,313.4
2015,Collier County FL,17,39.6,93,267.7,182,509.5,283,656.9,305,197.8
2015,Collin County TX,70,47.5,316,268.4,395,265.3,524,376,264,139.5
2015,Collingsworth County TX,0,0,0,0,0,0,0,0,0,0
2015,Colonial Heights City VA,,,5,232.2,,,,,5,87.9
2015,Colorado County TX,,,,,8,381.1,7,268.9,5,66.4
2015,Colquitt County GA,,,26,436.4,34,590.6,52,897,,
2015,Columbia County AR,5,89.2,6,227.4,6,248,9,318.6,6,86
2015,Columbia County FL,17,163.3,47,537.2,72,906.5,129,1447.5,71,330.3
2015,Columbia County GA,11,47.6,32,162.5,29,145.1,49,247.2,48,136.6
2015,Columbia County NY,9,109.1,16,253,18,274.5,51,540.4,92,394.8
2015,Columbia County OR,,,,,10,166.4,21,294.4,16,96
2015,Columbia County PA,,,7,100.2,8,114.8,13,150.7,,
2015,Columbia County WA,,,0,0,,,,,,
2015,Columbia County WI,,,,,,,10,118,7,39.3
2015,Columbiana County OH,,,7,60.4,10,78.4,35,238.8,,
2015,Columbus County NC,6,69.5,27,398.9,23,337.9,42,550.4,47,258.9
2015,Colusa County CA,,,,,,,,,,
2015,Comal County TX,,,25,175.3,17,110.8,56,309.4,,
2015,Comanche County KS,0,0,0,0,0,0,0,0,0,0
2015,Comanche County OK,5,20.8,37,178.3,39,258.4,54,376.5,28,101.1
2015,Comanche County TX,,,0,0,,,,,5,99.9
2015,Concho County TX,,,,,6,717.7,9,1461,,
2015,Concordia Parish LA,,,7,259.9,14,597.8,9,365.3,,
2015,Conecuh County AL,,,7,544.7,,,11,666.3,6,130.7
2015,Conejos County CO,,,,,,,,,,
2015,Contra Costa County CA,58,33.6,259,182.9,360,240.8,639,385.5,766,247
2015,Converse County WY,,,,,,,,,,
2015,Conway County AR,,,,,,,9,316.9,11,162
2015,Cook County GA,,,13,629.5,9,409.8,14,612.2,,
2015,Cook County IL,1236,152.3,4294,501.3,5089,718.1,7465,1101.9,6337,472.3
2015,Cook County MN,,,,,,,,,,
2015,Cooke County TX,,,,,8,190.3,7,139.9,6,48.3
2015,Cooper County MO,,,7,298.3,7,345,17,743,,
2015,Coos County NH,,,,,,,,,,
2015,Coos County OR,,,,,11,172.1,13,171.3,23,88.9
2015,Coosa County AL,0,0,,,,,5,297.1,,
2015,Copiah County MS,10,199,20,589.4,28,864.2,25,693.7,19,218.9
2015,Corson County SD,,,,,,,,,,
2015,Cortland County NY,,,8,151.3,16,320.9,11,175.7,,
2015,Coryell County TX,7,47.3,61,409.6,83,751.7,66,778.5,32,241.7
2015,Coshocton County OH,,,,,,,10,203.9,5,42
2015,Costilla County CO,,,,,,,,,,
2015,Cottle County TX,,,,,,,,,,
2015,Cotton County OK,,,,,,,,,,
2015,Cottonwood County MN,,,,,,,,,,
2015,Covington City VA,0,0,0,0,,,7,855.7,,
2015,Covington County AL,,,11,261.9,13,302.1,17,340,,
2015,Covington County MS,,,6,244.5,10,447.8,15,602.4,,
2015,Coweta County GA,12,54.6,42,251.7,44,228.1,71,336.9,53,154.3
2015,Cowley County KS,,,,,8,202.3,10,223.9,,
2015,Cowlitz County WA,,,10,84.8,24,198.8,43,316.1,,
2015,Craig County OK,,,,,5,291.7,12,581.7,5,105.5
2015,Craig County VA,,,,,,,,,,
2015,Craighead County AR,5,26.9,17,105.4,30,226.5,36,289.5,25,99.9
2015,Crane County TX,,,,,,,,,,
2015,Craven County NC,10,52.1,34,244.1,52,475.9,69,610.9,61,198.6
2015,Crawford County AR,0,0,8,105.3,9,116.9,17,200.4,14,79
2015,Crawford County GA,0,0,,,8,576,,,7,174.8
2015,Crawford County IA,,,,,,,,,,
2015,Crawford County IL,,,,,,,,,,
2015,Crawford County IN,,,,,,,,,,
2015,Crawford County KS,,,,,,,,,,
2015,Crawford County MI,,,,,,,,,,
2015,Crawford County MO,,,,,,,,,8,100.4
2015,Crawford County OH,,,5,112,,,10,177.9,9,62.7
2015,Crawford County PA,,,5,53.5,13,137,22,184.5,,
2015,Crawford County WI,,,,,,,,,,
2015,Creek County OK,,,7,84.9,17,201.1,22,228.8,,
2015,Crenshaw County AL,,,,,0,0,8,427.1,8,179.9
2015,Crisp County GA,10,283.7,22,798.5,16,614.2,38,1285.5,22,310.8
2015,Crittenden County AR,10,119.2,30,478.1,37,621.8,70,1090.7,42,341.5
2015,Crittenden County KY,,,,,,,,,,
2015,Crockett County TN,,,,,,,,,,
2015,Crockett County TX,,,,,,,,,,
2015,Crook County OR,0,0,,,,,6,227.8,0,0
2015,Crook County WY,,,,,,,,,,
2015,Crosby County TX,0,0,,,,,,,,
2015,Cross County AR,,,,,6,281.8,8,345.7,9,170.8
2015,Crow Wing County MN,,,0,0,,,,,,
2015,Crowley County CO,0,0,,,,,,,,
2015,Culberson County TX,,,,,,,,,,
2015,Cullman County AL,,,8,79.4,12,118.5,11,99.8,,
2015,Culpeper County VA,,,6,101.4,18,280.7,27,372,,
2015,Cumberland County IL,,,,,,,,,,
2015,Cumberland County KY,,,,,,,,,,
2015,Cumberland County ME,,,,,,,,,,
2015,Cumberland County NC,79,117.9,260,460.2,257,664.7,336,890.2,278,395.1
2015,Cumberland County NJ,16,68.8,60,263.3,101,487.1,223,1064,209,518.6
2015,Cumberland County PA,5,12.8,25,78,56,187.7,101,299,90,118.8
2015,Cumberland County TN,,,,,7,126.3,15,211.6,14,54.9
2015,Cumberland County VA,0,0,0,0,,,11,762.8,,
2015,Cuming County NE,0,0,0,0,0,0,0,0,0,0
2015,Currituck County NC,,,0,0,,,,,7,90.5
2015,Curry County NM,,,,,,,10,190.6,7,64.1
2015,Curry County OR,,,0,0,,,6,223.8,6,53.2
2015,Custer County CO,,,,,,,,,,
2015,Custer County ID,,,,,,,,,,
2015,Custer County MT,,,,,,,,,,
2015,Custer County NE,,,,,,,0,0,,
2015,Custer County OK,,,,,,,6,197.9,6,87.7
2015,Custer County SD,,,,,,,,,,
2015,Cuyahoga County OH,262,134.5,697,417.1,755,521.5,1413,833.1,1164,296.1
2015,Dade County GA,,,,,,,10,480.5,,
2015,Dade County MO,,,,,,,,,,
2015,Daggett County UT,0,0,0,0,0,0,0,0,0,0
2015,Dakota County MN,18,28.7,68,123.9,91,167.7,100,162,85,79.5
2015,Dakota County NE,0,0,,,,,6,237.9,,
