Year,Full Name,M2F Prev Cases,ID Prev Cases,M2M Prev Cases,M2MID Prev Cases,O Prev Cases
2016,Lewis County WV,,,,,
2016,Lexington City VA,0,0,6,,
2016,Lexington County SC,236,55,393,24,10
2016,Liberty County FL,10,,10,,0
2016,Liberty County GA,84,16,64,,
2016,Liberty County MT,,,,,
2016,Liberty County TX,103,69,76,,
2016,Licking County OH,34,11,107,,
2016,Limestone County AL,22,11,61,,
2016,Limestone County TX,6,7,14,0,0
2016,Lincoln County AR,7,7,18,,
2016,Lincoln County CO,0,,5,,0
2016,Lincoln County GA,5,,,,
2016,Lincoln County ID,,,,,
2016,Lincoln County KS,,,,,
2016,Lincoln County KY,,,,,
2016,Lincoln County ME,,,,,
2016,Lincoln County MN,,,,,
2016,Lincoln County MO,6,,29,5,
2016,Lincoln County MS,18,,26,,0
2016,Lincoln County MT,,,6,,0
2016,Lincoln County NC,13,,52,,0
2016,Lincoln County NE,,,,,
2016,Lincoln County NM,,,20,,
2016,Lincoln County NV,,,,,
2016,Lincoln County OK,5,,16,,0
2016,Lincoln County OR,10,,24,,0
2016,Lincoln County SD,,,,,
2016,Lincoln County TN,11,,22,,0
2016,Lincoln County WA,0,,6,,0
2016,Lincoln County WI,0,0,,,0
2016,Lincoln County WV,0,0,0,0,0
2016,Lincoln County WY,,0,7,0,
2016,Lincoln Parish LA,31,11,47,,
2016,Linn County IA,68,16,142,18,0
2016,Linn County KS,,,,,
2016,Linn County MO,,,,,
2016,Linn County OR,16,12,59,,
2016,Lipscomb County TX,0,0,0,0,0
2016,Litchfield County CT,44,37,124,,
2016,Little River County AR,12,,8,,0
2016,Live Oak County TX,,,5,0,0
2016,Livingston County IL,,,,,
2016,Livingston County KY,,,,,
2016,Livingston County MI,13,,61,,
2016,Livingston County MO,,6,,0,0
2016,Livingston County NY,18,55,34,,
2016,Livingston Parish LA,86,26,90,,
2016,Llano County TX,6,,16,,0
2016,Logan County AR,5,,,0,0
2016,Logan County CO,,,9,,
2016,Logan County IL,,,,,
2016,Logan County KS,0,0,0,0,0
2016,Logan County KY,,,,,
2016,Logan County ND,,,,,
2016,Logan County NE,0,0,0,0,0
2016,Logan County OH,5,,15,,0
2016,Logan County OK,5,,20,,0
2016,Logan County WV,,,5,0,0
2016,Long County GA,5,,8,,0
2016,Lonoke County AR,8,9,35,,
2016,Lorain County OH,94,48,232,25,8
2016,Los Alamos County NM,,,,,
2016,Los Angeles County CA,5156,2451,36841,2951,401
2016,Loudon County TN,5,,35,,0
