,Geography,Avg_Cases_Before,Avg_Rate_Before,Avg_Cases_After,Avg_Rate_After,Difference_Cases,Difference_Rates
2745,Giles County TN,0.0,0.0,0.0,0.0,0.0,0.0
2746,Gilchrist County FL,0.0,0.0,0.0,0.0,0.0,0.0
2747,Gila County AZ,0.0,0.0,,,,
2748,Gibson County TN,7.0,17.0,,,,
2749,George County MS,3.0,16.2,0.0,0.0,3.0,16.2
2750,Gentry County MO,0.0,0.0,0.0,0.0,0.0,0.0
2751,Geneva County AL,,,0.0,0.0,,
2752,Genesee County NY,4.0,7.9,5.0,10.1,-1.0,-2.1999999999999993
2753,Geauga County OH,,,,,,
2754,Geary County KS,6.0,23.6,5.0,20.2,1.0,3.400000000000002
2755,Gasconade County MO,0.0,0.0,0.0,0.0,0.0,0.0
2756,Garvin County OK,0.0,0.0,0.0,0.0,0.0,0.0
2757,Garrard County KY,,,,,,
2758,Garfield County OK,0.0,0.0,0.0,0.0,0.0,0.0
2759,Garfield County CO,0.0,0.0,5.0,10.6,-5.0,-10.6
2760,Gallia County OH,0.0,0.0,0.0,0.0,0.0,0.0
2761,Gallatin County MT,0.0,0.0,2.0,2.8,-2.0,-2.8
2762,Gallatin County KY,,,,,,
2763,Fulton County NY,,,0.0,0.0,,
2764,Fulton County KY,,,,,,
2765,Fulton County IL,,,0.0,0.0,,
2766,Fulton County AR,0.0,0.0,0.0,0.0,0.0,0.0
2767,Fremont County WY,0.0,0.0,0.0,0.0,0.0,0.0
2768,Freestone County TX,0.0,0.0,3.0,18.2,-3.0,-18.2
2769,Fredericksburg City VA,0.0,0.0,4.0,14.8,-4.0,-14.8
2770,Frederick County VA,,,3.0,4.3,,
2771,Franklin Parish LA,6.0,35.9,7.0,42.0,-1.0,-6.100000000000001
2772,Franklin County VT,0.0,0.0,0.0,0.0,0.0,0.0
2773,Franklin County VA,7.0,14.6,0.0,0.0,7.0,14.6
2774,Franklin County TX,0.0,0.0,0.0,0.0,0.0,0.0
2775,Franklin County TN,0.0,0.0,0.0,0.0,0.0,0.0
2776,Franklin County NY,,,3.0,6.8,,
2777,Franklin County MA,5.0,8.0,0.0,0.0,5.0,8.0
2778,Franklin County KY,,,,,,
2779,Franklin County KS,0.0,0.0,0.0,0.0,0.0,0.0
2780,Franklin County IL,0.0,0.0,,,,
2781,Franklin County GA,,,0.0,0.0,,
2782,Franklin County FL,2.0,24.6,,,,
2783,Franklin County AR,0.0,0.0,0.0,0.0,0.0,0.0
2784,Franklin County AL,0.0,0.0,0.0,0.0,0.0,0.0
2785,Franklin City VA,2.0,23.3,0.0,0.0,2.0,23.3
2786,Fountain County IN,0.0,0.0,0.0,0.0,0.0,0.0
2787,Ford County KS,0.0,0.0,2.0,9.4,-2.0,-9.4
2788,Fond Du Lac County WI,0.0,0.0,0.0,0.0,0.0,0.0
2789,Foard County TX,0.0,0.0,0.0,0.0,0.0,0.0
2790,Floyd County TX,0.0,0.0,0.0,0.0,0.0,0.0
2791,Floyd County KY,,,,,,
2792,Floyd County IA,0.0,0.0,0.0,0.0,0.0,0.0
2793,Fleming County KY,,,,,,
2794,Flathead County MT,0.0,0.0,,,,
2795,Flagler County FL,8.0,9.0,10.0,11.0,-2.0,-2.0
2796,Fillmore County MN,0.0,0.0,0.0,0.0,0.0,0.0
2797,Fayette County WV,3.0,7.6,6.0,15.5,-3.0,-7.9
2798,Fayette County IN,0.0,0.0,0.0,0.0,0.0,0.0
2799,Fayette County IA,0.0,0.0,0.0,0.0,0.0,0.0
2800,Fauquier County VA,2.0,4.6,4.0,7.2,-2.0,-2.6000000000000005
2801,Fannin County TX,5.0,17.6,,,,
2802,Fannin County GA,0.0,0.0,0.0,0.0,0.0,0.0
2803,Falls County TX,,,,,,
2804,Fairfax City VA,0.0,0.0,0.0,0.0,0.0,0.0
2805,Fairbanks North Star Borough AK,,,,,,
2806,Estill County KY,,,,,,
2807,Essex County VT,0.0,0.0,0.0,0.0,0.0,0.0
2808,Essex County VA,0.0,0.0,0.0,0.0,0.0,0.0
2809,Essex County NY,0.0,0.0,0.0,0.0,0.0,0.0
2810,Escambia County AL,5.0,15.7,0.0,0.0,5.0,15.7
2811,Erie County OH,,,5.0,7.8,,
2812,Emporia City VA,0.0,0.0,0.0,0.0,0.0,0.0
2813,Elliott County KY,,,,,,
2814,Elbert County GA,,,0.0,0.0,,
2815,Elbert County CO,0.0,0.0,0.0,0.0,0.0,0.0
2816,Effingham County IL,0.0,0.0,0.0,0.0,0.0,0.0
2817,Edwards County TX,0.0,0.0,0.0,0.0,0.0,0.0
2818,Edmonson County KY,,,,,,
2819,Edgar County IL,0.0,0.0,0.0,0.0,0.0,0.0
2820,Eddy County NM,,,2.0,3.6,,
2821,Echols County GA,,,0.0,0.0,,
2822,Eau Claire County WI,0.0,0.0,0.0,0.0,0.0,0.0
2823,Eaton County MI,0.0,0.0,6.0,6.7,-6.0,-6.7
2824,East Carroll Parish LA,,,0.0,0.0,,
2825,Early County GA,3.0,36.5,0.0,0.0,3.0,36.5
2826,Eagle County CO,,,5.0,11.3,,
2827,Dyer County TN,0.0,0.0,0.0,0.0,0.0,0.0
2828,Duval County TX,0.0,0.0,,,,
2829,Dunklin County MO,0.0,0.0,0.0,0.0,0.0,0.0
2830,Dubuque County IA,6.0,7.0,2.0,3.1,4.0,3.9
2831,Drew County AR,0.0,0.0,0.0,0.0,0.0,0.0
2832,Douglas County OR,0.0,0.0,5.0,5.4,-5.0,-5.4
2833,Douglas County NV,0.0,0.0,0.0,0.0,0.0,0.0
2834,Douglas County MO,0.0,0.0,0.0,0.0,0.0,0.0
2835,Douglas County MN,0.0,0.0,0.0,0.0,0.0,0.0
2836,Dorchester County MD,10.0,36.2,6.0,23.4,4.0,12.800000000000004
2837,Dooly County GA,5.0,43.8,,,,
2838,Donley County TX,0.0,0.0,0.0,0.0,0.0,0.0
2839,Dodge County NE,,,0.0,0.0,,
2840,Dodge County GA,,,0.0,0.0,,
2841,Dinwiddie County VA,,,3.0,13.9,,
2842,Dillingham Census Area AK,,,,,,
2843,Dickinson County KS,0.0,0.0,0.0,0.0,0.0,0.0
2844,Dickenson County VA,0.0,0.0,0.0,0.0,0.0,0.0
2845,Dickens County TX,0.0,0.0,0.0,0.0,0.0,0.0
2846,Dewitt County TX,0.0,0.0,0.0,0.0,0.0,0.0
2847,Des Moines County IA,0.0,0.0,0.0,0.0,0.0,0.0
2848,Denali Borough AK,,,,,,
2849,Delta County CO,0.0,0.0,0.0,0.0,0.0,0.0
2850,Delaware County IN,8.0,7.6,8.0,7.8,0.0,-0.20000000000000018
2851,Del Norte County CA,0.0,0.0,0.0,0.0,0.0,0.0
2852,Dekalb County TN,0.0,0.0,0.0,0.0,0.0,0.0
2853,Dekalb County MO,0.0,0.0,0.0,0.0,0.0,0.0
2854,Dekalb County IN,0.0,0.0,0.0,0.0,0.0,0.0
2855,Dekalb County AL,3.0,5.2,,,,
2856,Defiance County OH,0.0,0.0,0.0,0.0,0.0,0.0
2857,Decatur County IN,0.0,0.0,0.0,0.0,0.0,0.0
2858,Dearborn County IN,0.0,0.0,0.0,0.0,0.0,0.0
2859,Deaf Smith County TX,0.0,0.0,0.0,0.0,0.0,0.0
2860,De Soto Parish LA,,,5.0,23.6,,
2861,Dawson County TX,0.0,0.0,0.0,0.0,0.0,0.0
2862,Dawson County NE,0.0,0.0,0.0,0.0,0.0,0.0
2863,Dawson County GA,0.0,0.0,0.0,0.0,0.0,0.0
2864,Daviess County MO,0.0,0.0,0.0,0.0,0.0,0.0
2865,Daviess County IN,0.0,0.0,0.0,0.0,0.0,0.0
2866,Darke County OH,0.0,0.0,0.0,0.0,0.0,0.0
2867,Dare County NC,0.0,0.0,,,,
2868,Dallas County IA,,,,,,
2869,Dakota County NE,0.0,0.0,0.0,0.0,0.0,0.0
2870,Dade County GA,0.0,0.0,0.0,0.0,0.0,0.0
2871,Custer County NE,0.0,0.0,0.0,0.0,0.0,0.0
2872,Curry County NM,0.0,0.0,2.0,6.2,-2.0,-6.2
2873,Cumberland County TN,0.0,0.0,0.0,0.0,0.0,0.0
2874,Cumberland County KY,,,,,,
2875,Culpeper County VA,,,0.0,0.0,,
2876,Cullman County AL,,,7.0,9.8,,
2877,Crowley County CO,0.0,0.0,0.0,0.0,0.0,0.0
2878,Crittenden County KY,,,,,,
2879,Crawford County OH,0.0,0.0,0.0,0.0,0.0,0.0
2880,Crawford County MO,0.0,0.0,0.0,0.0,0.0,0.0
2881,Crawford County KS,0.0,0.0,0.0,0.0,0.0,0.0
2882,Crawford County IL,,,0.0,0.0,,
2883,Crawford County GA,9.0,85.2,5.0,47.6,4.0,37.6
2884,Crawford County AR,0.0,0.0,4.0,7.2,-4.0,-7.2
2885,Craig County OK,0.0,0.0,0.0,0.0,0.0,0.0
2886,Cowlitz County WA,5.0,5.9,5.0,5.8,0.0,0.10000000000000053
2887,Cowley County KS,,,0.0,0.0,,
2888,Covington County AL,3.0,9.4,5.0,15.8,-2.0,-6.4
2889,Covington City VA,0.0,0.0,0.0,0.0,0.0,0.0
2890,Coshocton County OH,,,0.0,0.0,,
2891,Cortland County NY,,,,,,
2892,Corson County SD,0.0,0.0,0.0,0.0,0.0,0.0
2893,Cooper County MO,0.0,0.0,0.0,0.0,0.0,0.0
2894,Conway County AR,0.0,0.0,0.0,0.0,0.0,0.0
2895,Converse County WY,0.0,0.0,0.0,0.0,0.0,0.0
2896,Conejos County CO,0.0,0.0,0.0,0.0,0.0,0.0
2897,Concordia Parish LA,5.0,29.3,0.0,0.0,5.0,29.3
2898,Comanche County TX,0.0,0.0,0.0,0.0,0.0,0.0
2899,Columbiana County OH,5.0,5.5,6.0,7.2,-1.0,-1.7000000000000002
2900,Columbia County WI,0.0,0.0,0.0,0.0,0.0,0.0
2901,Columbia County PA,3.0,5.7,5.0,8.7,-2.0,-2.999999999999999
2902,Columbia County OR,0.0,0.0,0.0,0.0,0.0,0.0
2903,Columbia County NY,5.0,9.2,6.0,10.7,-1.0,-1.5
2904,Columbia County AR,5.0,24.0,0.0,0.0,5.0,24.0
2905,Colorado County TX,,,0.0,0.0,,
2906,Cole County MO,6.0,9.0,6.0,8.6,0.0,0.40000000000000036
2907,Colbert County AL,5.0,10.8,4.0,7.6,1.0,3.200000000000001
2908,Coffee County TN,5.0,11.4,3.0,6.6,2.0,4.800000000000001
2909,Coffee County GA,6.0,17.9,6.0,17.0,0.0,0.8999999999999986
2910,Coffee County AL,8.0,18.6,6.0,12.8,2.0,5.800000000000001
2911,Coconino County AZ,8.0,7.6,11.0,9.6,-3.0,-2.0
2912,Cocke County TN,,,0.0,0.0,,
2913,Clinton County OH,0.0,0.0,,,,
2914,Clinton County NY,2.0,3.5,,,,
2915,Clinton County MO,0.0,0.0,0.0,0.0,0.0,0.0
2916,Clinton County MI,,,0.0,0.0,,
2917,Clinton County KY,,,,,,
2918,Clinton County IN,0.0,0.0,0.0,0.0,0.0,0.0
2919,Clinton County IL,,,0.0,0.0,,
2920,Clinton County IA,0.0,0.0,0.0,0.0,0.0,0.0
2921,Clinch County GA,0.0,0.0,0.0,0.0,0.0,0.0
2922,Cleveland County AR,,,0.0,0.0,,
2923,Cleburne County AR,0.0,0.0,0.0,0.0,0.0,0.0
2924,Clearwater County ID,0.0,0.0,0.0,0.0,0.0,0.0
2925,Clearfield County PA,6.0,8.5,3.0,4.3,3.0,4.2
2926,Clay County NC,0.0,0.0,0.0,0.0,0.0,0.0
2927,Clay County MS,0.0,0.0,7.0,41.9,-7.0,-41.9
2928,Clay County KY,,,,,,
2929,Clay County IN,0.0,0.0,0.0,0.0,0.0,0.0
2930,Clay County GA,,,0.0,0.0,,
2931,Clay County AL,,,,,,
2932,Clarke County IA,0.0,0.0,0.0,0.0,0.0,0.0
2933,Clark County MO,0.0,0.0,0.0,0.0,0.0,0.0
2934,Clark County KY,,,,,,
2935,Clarion County PA,0.0,0.0,0.0,0.0,0.0,0.0
2936,Clallam County WA,,,5.0,7.4,,
2937,Claiborne Parish LA,,,0.0,0.0,,
2938,Claiborne County TN,0.0,0.0,0.0,0.0,0.0,0.0
2939,Citrus County FL,7.0,5.6,8.0,6.0,-1.0,-0.40000000000000036
2940,Cibola County NM,,,5.0,22.4,,
2941,Churchill County NV,0.0,0.0,0.0,0.0,0.0,0.0
2942,Christian County IL,0.0,0.0,0.0,0.0,0.0,0.0
2943,Choctaw County OK,0.0,0.0,0.0,0.0,0.0,0.0
2944,Choctaw County MS,0.0,0.0,0.0,0.0,0.0,0.0
2945,Choctaw County AL,0.0,0.0,0.0,0.0,0.0,0.0
2946,Chittenden County VT,7.0,5.2,7.0,4.8,0.0,0.40000000000000036
2947,Chisago County MN,,,0.0,0.0,,
2948,Chippewa County WI,0.0,0.0,0.0,0.0,0.0,0.0
2949,Chippewa County MN,0.0,0.0,0.0,0.0,0.0,0.0
2950,Chilton County AL,0.0,0.0,5.0,13.8,-5.0,-13.8
2951,Chicot County AR,0.0,0.0,0.0,0.0,0.0,0.0
2952,Chickasaw County MS,5.0,35.3,0.0,0.0,5.0,35.3
2953,Chesterfield County SC,6.0,16.0,5.0,13.8,1.0,2.1999999999999993
2954,Cheshire County NH,0.0,0.0,0.0,0.0,0.0,0.0
2955,Cherokee County NC,0.0,0.0,,,,
2956,Cherokee County KS,0.0,0.0,0.0,0.0,0.0,0.0
2957,Cherokee County AL,6.0,28.8,,,,
2958,Chemung County NY,7.0,9.4,6.0,8.2,1.0,1.200000000000001
2959,Chelan County WA,,,6.0,9.6,,
2960,Cheboygan County MI,0.0,0.0,0.0,0.0,0.0,0.0
2961,Chaves County NM,,,5.0,9.4,,
2962,Chattooga County GA,5.0,22.2,0.0,0.0,5.0,22.2
2963,Chattahoochee County GA,0.0,0.0,0.0,0.0,0.0,0.0
2964,Chatham County NC,5.0,9.3,4.0,6.2,1.0,3.1000000000000005
2965,Chase County KS,0.0,0.0,0.0,0.0,0.0,0.0
2966,Charles Mix County SD,0.0,0.0,0.0,0.0,0.0,0.0
2967,Charles City County VA,0.0,0.0,0.0,0.0,0.0,0.0
2968,Chambers County TX,0.0,0.0,3.0,9.6,-3.0,-9.6
2969,Chaffee County CO,0.0,0.0,0.0,0.0,0.0,0.0
2970,Cattaraugus County NY,5.0,7.5,0.0,0.0,5.0,7.5
2971,Catahoula Parish LA,0.0,0.0,0.0,0.0,0.0,0.0
2972,Cass County TX,,,2.0,6.6,,
2973,Cass County NE,0.0,0.0,0.0,0.0,0.0,0.0
2974,Cass County MN,0.0,0.0,0.0,0.0,0.0,0.0
2975,Cass County MI,0.0,0.0,0.0,0.0,0.0,0.0
2976,Cass County IN,0.0,0.0,0.0,0.0,0.0,0.0
2977,Casey County KY,,,,,,
2978,Carver County MN,6.0,8.2,2.0,3.2,4.0,4.999999999999999
2979,Carteret County NC,,,5.0,8.4,,
2980,Carter County TN,7.0,13.7,0.0,0.0,7.0,13.7
2981,Carter County KY,,,,,,
2982,Carson City NV,0.0,0.0,3.0,7.2,-3.0,-7.2
2983,Carroll County OH,0.0,0.0,0.0,0.0,0.0,0.0
2984,Carroll County MS,0.0,0.0,0.0,0.0,0.0,0.0
2985,Carroll County KY,,,,,,
2986,Carroll County AR,0.0,0.0,0.0,0.0,0.0,0.0
2987,Caroline County VA,7.0,30.7,6.0,23.5,1.0,7.199999999999999
2988,Caroline County MD,0.0,0.0,0.0,0.0,0.0,0.0
2989,Carlton County MN,0.0,0.0,0.0,0.0,0.0,0.0
2990,Carlisle County KY,,,,,,
2991,Carbon County WY,0.0,0.0,0.0,0.0,0.0,0.0
2992,Carbon County UT,0.0,0.0,0.0,0.0,0.0,0.0
2993,Carbon County MT,0.0,0.0,0.0,0.0,0.0,0.0
2994,Canyon County ID,5.0,3.4,6.0,3.4,-1.0,0.0
2995,Cannon County TN,0.0,0.0,,,,
2996,Candler County GA,,,0.0,0.0,,
2997,Campbell County VA,5.0,10.7,4.0,8.5,1.0,2.1999999999999993
2998,Campbell County KY,6.0,7.8,9.0,11.5,-3.0,-3.7
2999,Camp County TX,0.0,0.0,2.0,24.4,-2.0,-24.4
3000,Camden County NC,0.0,0.0,0.0,0.0,0.0,0.0
3001,Cambria County PA,7.0,5.7,6.0,5.2,1.0,0.5
3002,Calumet County WI,0.0,0.0,0.0,0.0,0.0,0.0
3003,Calloway County KY,,,,,,
3004,Callaway County MO,6.0,16.0,8.0,21.1,-2.0,-5.100000000000001
3005,Callahan County TX,2.0,14.8,0.0,0.0,2.0,14.8
3006,Calhoun County SC,0.0,0.0,2.0,19.7,-2.0,-19.7
3007,Calhoun County MS,0.0,0.0,0.0,0.0,0.0,0.0
3008,Calhoun County AR,0.0,0.0,0.0,0.0,0.0,0.0
3009,Caledonia County VT,0.0,0.0,0.0,0.0,0.0,0.0
3010,Caldwell Parish LA,0.0,0.0,0.0,0.0,0.0,0.0
3011,Caldwell County NC,6.0,8.0,6.0,8.5,0.0,-0.5
3012,Caldwell County MO,0.0,0.0,0.0,0.0,0.0,0.0
3013,Caldwell County KY,,,,,,
3014,Calaveras County CA,0.0,0.0,0.0,0.0,0.0,0.0
3015,Caddo County OK,2.0,10.4,0.0,0.0,2.0,10.4
3016,Cache County UT,0.0,0.0,,,,
3017,Butte County SD,0.0,0.0,0.0,0.0,0.0,0.0
3018,Butler County PA,6.0,3.8,4.0,2.7,2.0,1.0999999999999996
3019,Butler County NE,0.0,0.0,0.0,0.0,0.0,0.0
3020,Butler County KY,,,,,,
3021,Butler County KS,,,,,,
3022,Butler County IA,0.0,0.0,0.0,0.0,0.0,0.0
3023,Butler County AL,6.0,35.4,,,,
3024,Burnet County TX,,,2.0,6.2,,
3025,Burleson County TX,,,0.0,0.0,,
3026,Burleigh County ND,0.0,0.0,9.0,11.6,-9.0,-11.6
3027,Bureau County IL,0.0,0.0,0.0,0.0,0.0,0.0
3028,Bullock County AL,,,10.0,111.6,,
3029,Buffalo County NE,0.0,0.0,0.0,0.0,0.0,0.0
3030,Buena Vista County IA,0.0,0.0,1.0,7.4,-1.0,-7.4
3031,Buckingham County VA,,,0.0,0.0,,
3032,Buchanan County IA,0.0,0.0,0.0,0.0,0.0,0.0
3033,Bryan County OK,5.0,14.9,2.0,6.8,3.0,8.100000000000001
3034,Bryan County GA,,,6.0,19.9,,
3035,Brunswick County VA,0.0,0.0,5.0,32.0,-5.0,-32.0
3036,Brown County TX,0.0,0.0,0.0,0.0,0.0,0.0
3037,Brown County IN,0.0,0.0,0.0,0.0,0.0,0.0
3038,Brown County IL,0.0,0.0,0.0,0.0,0.0,0.0
3039,Broomfield County CO,0.0,0.0,,,,
3040,Bristol County RI,0.0,0.0,5.0,11.7,-5.0,-11.7
3041,Bristol Bay Borough AK,,,,,,
3042,Bremer County IA,0.0,0.0,0.0,0.0,0.0,0.0
3043,Breckinridge County KY,,,,,,
3044,Breathitt County KY,,,,,,
3045,Branch County MI,0.0,0.0,0.0,0.0,0.0,0.0
3046,Bradley County TN,7.0,8.9,5.0,5.8,2.0,3.1000000000000005
3047,Bradford County PA,,,2.0,2.9,,
3048,Bracken County KY,,,,,,
3049,Boyle County KY,,,,,,
3050,Boyd County KY,,,,,,
3051,Box Elder County UT,0.0,0.0,0.0,0.0,0.0,0.0
3052,Bourbon County KY,,,,,,
3053,Boundary County ID,0.0,0.0,0.0,0.0,0.0,0.0
3054,Botetourt County VA,0.0,0.0,0.0,0.0,0.0,0.0
3055,Boone County WV,0.0,0.0,0.0,0.0,0.0,0.0
3056,Boone County KY,8.0,9.0,8.0,7.6,0.0,1.4000000000000004
3057,Boone County IN,,,0.0,0.0,,
3058,Boone County IL,0.0,0.0,2.0,4.5,-2.0,-4.5
3059,Boone County IA,0.0,0.0,0.0,0.0,0.0,0.0
3060,Boone County AR,0.0,0.0,0.0,0.0,0.0,0.0
3061,Bonneville County ID,5.0,6.2,0.0,0.0,5.0,6.2
3062,Bonner County ID,0.0,0.0,0.0,0.0,0.0,0.0
3063,Bolivar County MS,8.0,29.0,9.0,32.7,-1.0,-3.700000000000003
3064,Blue Earth County MN,,,2.0,2.9,,
3065,Blanco County TX,,,0.0,0.0,,
3066,Blair County PA,,,5.0,4.7,,
3067,Blaine County OK,0.0,0.0,0.0,0.0,0.0,0.0
3068,Blaine County ID,0.0,0.0,0.0,0.0,0.0,0.0
3069,Bladen County NC,6.0,22.1,6.0,21.9,0.0,0.20000000000000284
3070,Blackford County IN,0.0,0.0,0.0,0.0,0.0,0.0
3071,Black Hawk County IA,5.0,4.6,8.0,7.3,-3.0,-2.7
3072,Bingham County ID,2.0,6.0,0.0,0.0,2.0,6.0
3073,Big Horn County MT,0.0,0.0,0.0,0.0,0.0,0.0
3074,Bethel Census Area AK,,,,,,
3075,Bertie County NC,6.0,33.0,8.0,48.2,-2.0,-15.200000000000003
3076,Benton County MS,0.0,0.0,0.0,0.0,0.0,0.0
3077,Benton County MO,0.0,0.0,0.0,0.0,0.0,0.0
3078,Benton County IA,0.0,0.0,0.0,0.0,0.0,0.0
3079,Bennington County VT,,,0.0,0.0,,
3080,Ben Hill County GA,6.0,45.0,0.0,0.0,6.0,45.0
3081,Beltrami County MN,0.0,0.0,0.0,0.0,0.0,0.0
3082,Bell County KY,,,,,,
3083,Bedford County VA,6.0,9.3,0.0,0.0,6.0,9.3
3084,Bedford County TN,6.0,16.4,,,,
3085,Bedford County PA,2.0,5.9,1.0,3.0,1.0,2.9000000000000004
3086,Becker County MN,0.0,0.0,0.0,0.0,0.0,0.0
3087,Beauregard Parish LA,,,0.0,0.0,,
3088,Bay County MI,6.0,6.6,6.0,6.7,0.0,-0.10000000000000053
3089,Baxter County AR,0.0,0.0,0.0,0.0,0.0,0.0
3090,Bath County KY,,,,,,
3091,Bates County MO,0.0,0.0,0.0,0.0,0.0,0.0
3092,Barren County KY,,,,,,
3093,Barbour County AL,5.0,20.8,6.0,28.3,-1.0,-7.5
3094,Barber County KS,0.0,0.0,0.0,0.0,0.0,0.0
3095,Banks County GA,6.0,39.3,2.0,10.9,4.0,28.4
3096,Bandera County TX,0.0,0.0,0.0,0.0,0.0,0.0
3097,Bamberg County SC,6.0,42.0,5.0,38.8,1.0,3.200000000000003
3098,Ballard County KY,,,,,,
3099,Baker County FL,6.0,27.2,6.0,26.4,0.0,0.8000000000000007
3100,Bailey County TX,0.0,0.0,0.0,0.0,0.0,0.0
3101,Bacon County GA,7.0,82.0,,,,
3102,Avery County NC,0.0,0.0,0.0,0.0,0.0,0.0
3103,Austin County TX,0.0,0.0,6.0,25.3,-6.0,-25.3
3104,Auglaize County OH,0.0,0.0,0.0,0.0,0.0,0.0
3105,Audrain County MO,,,,,,
3106,Atkinson County GA,,,0.0,0.0,,
3107,Athens County OH,,,0.0,0.0,,
3108,Assumption Parish LA,0.0,0.0,0.0,0.0,0.0,0.0
3109,Asotin County WA,0.0,0.0,0.0,0.0,0.0,0.0
3110,Ashtabula County OH,,,6.0,6.8,,
3111,Ashley County AR,0.0,0.0,0.0,0.0,0.0,0.0
3112,Ashland County OH,0.0,0.0,0.0,0.0,0.0,0.0
3113,Aroostook County ME,0.0,0.0,0.0,0.0,0.0,0.0
3114,Armstrong County PA,0.0,0.0,0.0,0.0,0.0,0.0
3115,Arkansas County AR,,,,,,
3116,Anson County NC,,,5.0,22.8,,
3117,Andrews County TX,0.0,0.0,0.0,0.0,0.0,0.0
3118,Andrew County MO,0.0,0.0,0.0,0.0,0.0,0.0
3119,Anderson County KY,,,,,,
3120,Anchorage Municipality AK,,,,,,
3121,Amherst County VA,0.0,0.0,0.0,0.0,0.0,0.0
3122,Amador County CA,0.0,0.0,0.0,0.0,0.0,0.0
3123,Alpena County MI,0.0,0.0,0.0,0.0,0.0,0.0
3124,Allen Parish LA,6.0,28.1,2.0,11.6,4.0,16.5
3125,Allen County KY,,,,,,
3126,Alleghany County VA,0.0,0.0,0.0,0.0,0.0,0.0
3127,Allegany County NY,0.0,0.0,0.0,0.0,0.0,0.0
3128,Allegany County MD,6.0,9.8,5.0,7.9,1.0,1.9000000000000004
3129,Allegan County MI,,,7.0,7.3,,
3130,Alexander County NC,0.0,0.0,0.0,0.0,0.0,0.0
3131,Aleutians West Census Area AK,,,,,,
3132,Aleutians East Borough AK,,,,,,
3133,Alcorn County MS,,,6.0,19.3,,
3134,Albany County WY,0.0,0.0,0.0,0.0,0.0,0.0
3135,Alamosa County CO,0.0,0.0,0.0,0.0,0.0,0.0
3136,Adams County WA,0.0,0.0,0.0,0.0,0.0,0.0
3137,Adams County PA,8.0,9.3,7.0,8.0,1.0,1.3000000000000007
3138,Adams County NE,0.0,0.0,0.0,0.0,0.0,0.0
3139,Adams County ID,0.0,0.0,0.0,0.0,0.0,0.0
3140,Adair County KY,,,,,,
3141,Accomack County VA,0.0,0.0,4.0,16.1,-4.0,-16.1
3142,Abbeville County SC,,,5.0,23.7,,
